STATION,NAME,DATE,MLY-CLDD-BASE45,MLY-CLDD-BASE50,MLY-CLDD-BASE55,MLY-CLDD-BASE57,MLY-CLDD-BASE60,MLY-CLDD-BASE70,MLY-CLDD-BASE72,MLY-CLDD-NORMAL,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-GRDD-BASE40,MLY-GRDD-BASE45,MLY-GRDD-BASE50,MLY-GRDD-BASE55,MLY-GRDD-BASE57,MLY-GRDD-BASE60,MLY-GRDD-BASE65,MLY-GRDD-BASE70,MLY-GRDD-BASE72,MLY-GRDD-TB4886,MLY-GRDD-TB5086,MLY-HTDD-BASE40,MLY-HTDD-BASE45,MLY-HTDD-BASE50,MLY-HTDD-BASE55,MLY-HTDD-BASE57,MLY-HTDD-BASE60,MLY-HTDD-NORMAL,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-PRBOCC-LSTH016,MLY-TMIN-PRBOCC-LSTH020,MLY-TMIN-PRBOCC-LSTH024,MLY-TMIN-PRBOCC-LSTH028,MLY-TMIN-PRBOCC-LSTH032,MLY-TMIN-PRBOCC-LSTH036,MLY-TMIN-STDDEV,MONTH
USC00455525,"MONROE, WA US",7,615.0,460.0,305.0,244.0,157.0,10.0,4.0,49.0,22.7,3.0,770.0,615.0,460.0,305.0,244.0,157.0,49.0,10.0,4.0,519.0,461.0,0.0,0.0,0.0,-7777.0,1.0,7.0,54.0,0.43,1.4,1.84,6.9,3.4,0.9,0.1,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,2.2,310.0,31.0,309.0,245.0,92.0,1.2,-7777.0,0.0,76.2,3.2,0.0,0.0,0.0,0.0,0.0,62.0,294.0,310.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,Jul
USC00455525,"MONROE, WA US",8,623.0,468.0,313.0,252.0,163.0,9.0,3.0,52.0,23.8,3.1,778.0,623.0,468.0,313.0,252.0,163.0,52.0,9.0,3.0,530.0,474.0,0.0,0.0,0.0,-7777.0,1.0,5.0,49.0,0.67,1.38,1.74,6.2,3.7,0.8,0.1,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1,1.8,310.0,31.0,309.0,258.0,100.0,0.7,0.0,0.0,77.0,2.9,0.0,0.0,0.0,0.0,-7777.0,73.0,296.0,310.0,53.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,Aug
USC00455525,"MONROE, WA US",9,448.0,299.0,161.0,114.0,58.0,1.0,-7777.0,11.0,22.3,3.1,598.0,448.0,299.0,161.0,114.0,58.0,11.0,1.0,-7777.0,384.0,338.0,0.0,-7777.0,1.0,12.0,25.0,60.0,163.0,1.04,2.87,3.76,10.5,5.6,1.9,0.3,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,1.7,300.0,30.0,283.0,162.0,38.0,0.2,0.0,0.0,71.1,2.7,0.0,0.0,0.0,-7777.0,19.0,165.0,297.0,300.0,48.8,0.0,0.0,0.0,0.0,7.0,171.0,1.7,Sep
USC00455525,"MONROE, WA US",10,212.0,93.0,25.0,12.0,3.0,0.0,0.0,-7777.0,17.1,2.4,359.0,212.0,93.0,25.0,12.0,3.0,-7777.0,0.0,0.0,199.0,164.0,1.0,9.0,45.0,132.0,181.0,265.0,417.0,3.34,4.49,6.11,16.3,10.3,3.3,0.8,4.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.6,1.8,310.0,29.2,149.0,26.0,1.0,0.0,0.0,0.0,60.1,2.1,0.0,0.0,0.0,1.3,103.0,266.0,310.0,310.0,43.0,0.0,0.0,33.0,192.0,570.0,894.0,2.3,Oct
USC00455525,"MONROE, WA US",11,59.0,13.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,12.6,1.9,153.0,59.0,13.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,59.0,40.0,31.0,86.0,190.0,328.0,387.0,477.0,627.0,5.48,7.08,9.27,21.0,15.2,5.7,1.7,7.45,0.0,0.0,0.0,0.3,0.2,0.1,-7777.0,0.0,0.7,0.7,0.5,0.3,0.0,44.1,3.1,284.0,16.2,15.0,1.0,0.0,0.0,0.0,0.5,50.4,3.2,0.0,1.0,6.0,6.2,167.0,294.0,300.0,300.0,37.8,40.0,124.0,329.0,681.0,961.0,1000.0,3.2,Nov
USC00455525,"MONROE, WA US",12,12.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,11.4,1.3,58.0,12.0,1.0,-7777.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,103.0,212.0,356.0,510.0,572.0,665.0,820.0,5.19,6.58,7.92,20.8,13.9,4.4,1.1,6.42,0.0,0.0,0.3,0.6,0.5,0.2,0.1,0.0,0.6,1.2,0.7,0.4,0.3,38.6,2.8,235.0,6.0,0.0,0.0,0.0,0.0,0.0,1.3,44.3,2.8,0.0,4.0,15.0,12.8,258.0,309.0,310.0,310.0,32.8,264.0,444.0,748.0,967.0,1000.0,1000.0,2.8,Dec
USC00457773,"SNOQUALMIE FALLS, WA US",1,30.0,5.0,-7777.0,-7777.0,-7777.0,0.0,0.0,0.0,11.3,2.2,97.0,30.0,5.0,-7777.0,-7777.0,-7777.0,0.0,0.0,0.0,33.0,21.0,63.0,151.0,281.0,431.0,493.0,586.0,741.0,6.87,8.79,11.43,20.7,14.8,6.2,2.3,8.85,0.0,0.0,1.5,1.1,0.9,0.2,0.1,0.0,1.9,1.5,0.7,0.3,0.1,41.1,2.9,256.0,10.2,6.0,0.0,0.0,0.0,0.0,0.6,46.7,3.0,0.0,-7777.0,5.0,9.2,220.0,308.0,310.0,310.0,35.5,100.0,264.0,582.0,878.0,989.0,1000.0,3.1,Jan
USC00457773,"SNOQUALMIE FALLS, WA US",2,38.0,8.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,14.7,2.1,107.0,38.0,8.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,52.0,37.0,42.0,113.0,223.0,357.0,412.0,496.0,636.0,3.85,4.98,7.16,16.0,11.3,3.9,1.0,5.42,0.0,0.0,0.8,0.9,0.4,0.1,0.0,0.0,1.3,0.9,0.6,0.3,0.0,42.3,2.9,258.0,13.2,21.0,1.0,0.0,0.0,0.0,0.3,49.7,3.2,0.0,1.0,8.0,9.8,210.0,276.0,280.0,280.0,34.9,48.0,181.0,445.0,779.0,974.0,1000.0,3.1,Feb
USC00457773,"SNOQUALMIE FALLS, WA US",3,72.0,18.0,3.0,1.0,-7777.0,0.0,0.0,-7777.0,16.6,2.4,181.0,72.0,18.0,3.0,1.0,-7777.0,-7777.0,0.0,0.0,101.0,78.0,9.0,55.0,156.0,296.0,356.0,448.0,603.0,4.81,5.78,7.46,20.4,14.1,4.0,0.9,6.26,0.0,0.0,0.0,0.3,0.2,-7777.0,-7777.0,-7777.0,0.7,0.3,0.1,0.1,0.1,45.5,2.3,305.0,21.8,57.0,7.0,0.0,0.0,0.0,0.1,53.8,3.1,0.0,0.0,1.0,5.6,211.0,309.0,310.0,310.0,37.3,0.0,26.0,111.0,478.0,918.0,1000.0,1.9,Mar
USC00457773,"SNOQUALMIE FALLS, WA US",4,143.0,53.0,15.0,8.0,3.0,0.0,0.0,-7777.0,18.2,2.3,278.0,143.0,53.0,15.0,8.0,3.0,-7777.0,0.0,0.0,158.0,130.0,1.0,15.0,75.0,187.0,241.0,326.0,473.0,3.87,4.9,5.84,18.4,11.8,3.0,0.7,4.81,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,-7777.0,0.0,0.0,0.0,0.0,49.2,1.8,300.0,26.4,108.0,24.0,4.0,0.0,0.0,0.0,58.3,2.5,0.0,0.0,0.0,1.3,147.0,291.0,300.0,300.0,40.2,0.0,0.0,0.0,91.0,578.0,974.0,1.7,Apr
USC00457773,"SNOQUALMIE FALLS, WA US",5,303.0,163.0,69.0,45.0,22.0,-7777.0,-7777.0,5.0,18.3,2.3,457.0,303.0,163.0,69.0,45.0,22.0,5.0,-7777.0,-7777.0,261.0,223.0,-7777.0,1.0,15.0,77.0,115.0,185.0,322.0,2.72,4.03,5.03,16.2,10.2,2.8,0.2,4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7,2.1,310.0,30.6,192.0,72.0,16.0,0.1,0.0,0.0,63.9,2.7,0.0,0.0,0.0,-7777.0,41.0,259.0,310.0,310.0,45.6,0.0,0.0,0.0,0.0,57.0,479.0,2.0,May
USC00457773,"SNOQUALMIE FALLS, WA US",6,443.0,293.0,154.0,110.0,61.0,3.0,1.0,18.0,18.5,2.5,593.0,443.0,293.0,154.0,110.0,61.0,18.0,3.0,1.0,360.0,311.0,0.0,-7777.0,-7777.0,12.0,27.0,68.0,175.0,1.8,2.85,3.53,12.8,7.6,1.8,0.3,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.8,2.0,300.0,30.0,259.0,119.0,35.0,0.2,0.0,0.0,69.0,3.0,0.0,0.0,0.0,0.0,1.0,127.0,298.0,300.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Jun
USC00457773,"SNOQUALMIE FALLS, WA US",7,603.0,448.0,294.0,234.0,151.0,12.0,6.0,53.0,21.4,3.2,758.0,603.0,448.0,294.0,234.0,151.0,53.0,12.0,6.0,507.0,448.0,0.0,0.0,0.0,1.0,3.0,14.0,70.0,0.44,1.08,2.03,7.8,3.6,0.8,0.1,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,2.3,310.0,31.0,305.0,228.0,84.0,1.2,0.0,0.0,75.2,3.6,0.0,0.0,0.0,0.0,-7777.0,50.0,295.0,310.0,53.7,0.0,0.0,0.0,0.0,0.0,2.0,1.6,Jul
USC00457773,"SNOQUALMIE FALLS, WA US",8,614.0,459.0,304.0,243.0,158.0,11.0,5.0,54.0,22.8,2.2,769.0,614.0,459.0,304.0,243.0,158.0,54.0,11.0,5.0,519.0,462.0,0.0,0.0,0.0,-7777.0,2.0,9.0,60.0,0.69,0.97,1.55,6.1,3.3,0.8,0.1,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,1.7,310.0,31.0,308.0,244.0,96.0,0.9,0.0,0.0,76.2,2.2,0.0,0.0,0.0,0.0,0.0,63.0,296.0,310.0,53.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,Aug
USC00457773,"SNOQUALMIE FALLS, WA US",9,429.0,281.0,147.0,105.0,55.0,1.0,-7777.0,12.0,22.2,2.5,579.0,429.0,281.0,147.0,105.0,55.0,12.0,1.0,-7777.0,367.0,323.0,0.0,-7777.0,2.0,18.0,36.0,76.0,183.0,1.55,3.21,3.91,10.3,6.2,2.0,0.4,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.3,1.9,300.0,30.0,273.0,151.0,38.0,0.3,0.0,0.0,70.4,2.4,0.0,0.0,0.0,0.1,17.0,184.0,300.0,300.0,48.2,0.0,0.0,0.0,0.0,9.0,114.0,2.1,Sep
USC00457773,"SNOQUALMIE FALLS, WA US",10,207.0,91.0,26.0,14.0,4.0,-7777.0,0.0,-7777.0,17.3,2.6,353.0,207.0,91.0,26.0,14.0,4.0,-7777.0,-7777.0,0.0,197.0,162.0,1.0,10.0,49.0,140.0,189.0,272.0,423.0,3.63,5.55,7.23,16.3,11.0,3.9,1.3,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,1.9,310.0,29.3,143.0,30.0,2.0,-7777.0,0.0,0.0,60.0,2.1,0.0,0.0,0.0,1.3,106.0,269.0,310.0,310.0,42.7,0.0,0.0,4.0,94.0,439.0,842.0,2.5,Oct
USC00457773,"SNOQUALMIE FALLS, WA US",11,65.0,16.0,2.0,1.0,-7777.0,0.0,0.0,0.0,12.4,2.1,160.0,65.0,16.0,2.0,1.0,-7777.0,0.0,0.0,0.0,64.0,44.0,28.0,83.0,184.0,320.0,379.0,468.0,618.0,6.16,9.2,13.81,21.6,16.0,7.2,2.8,10.12,0.0,0.0,0.0,0.3,0.2,0.1,0.1,0.0,1.2,0.5,0.4,0.4,0.1,44.4,3.4,287.0,16.3,22.0,1.0,0.0,0.0,0.0,0.4,50.6,3.5,0.0,1.0,6.0,5.6,166.0,292.0,300.0,300.0,38.2,24.0,65.0,203.0,519.0,884.0,1000.0,3.6,Nov
USC00457773,"SNOQUALMIE FALLS, WA US",12,16.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,10.5,1.4,69.0,16.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,86.0,188.0,329.0,482.0,544.0,637.0,792.0,6.47,8.49,10.5,19.6,13.9,6.2,2.3,8.45,0.0,0.0,6.1,1.4,1.0,0.3,0.2,-7777.0,2.9,0.9,0.6,0.3,0.1,39.5,2.9,239.0,6.5,1.0,0.0,0.0,0.0,0.0,1.1,44.7,2.8,0.0,2.0,8.0,11.9,243.0,309.0,310.0,310.0,34.2,139.0,308.0,580.0,877.0,993.0,1000.0,3.2,Dec
USC00450872,"BREMERTON, WA US",1,18.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,11.0,1.4,83.0,18.0,2.0,-7777.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,52.0,142.0,281.0,434.0,496.0,589.0,744.0,5.7,8.18,12.87,19.1,13.7,5.9,2.4,8.89,0.0,0.0,0.0,0.4,0.3,-7777.0,0.0,0.0,0.4,0.3,-7777.0,0.0,0.0,41.0,2.4,272.0,8.7,1.0,0.0,0.0,0.0,0.0,0.3,46.5,2.4,0.0,0.0,2.0,8.9,229.0,309.0,310.0,310.0,35.5,27.0,186.0,493.0,843.0,986.0,1000.0,2.5,Jan
USC00450872,"BREMERTON, WA US",2,23.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,14.6,2.0,91.0,23.0,2.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,43.0,28.0,33.0,104.0,223.0,361.0,417.0,501.0,641.0,2.97,6.16,7.94,15.4,10.5,4.1,1.6,6.02,0.0,0.0,0.0,0.3,0.2,0.1,0.1,-7777.0,0.8,0.3,0.2,0.1,0.0,42.1,2.5,263.0,13.5,11.0,0.0,0.0,0.0,0.0,0.2,49.4,2.6,0.0,0.0,5.0,9.1,221.0,279.0,280.0,280.0,34.8,28.0,147.0,428.0,795.0,988.0,1000.0,2.7,Feb
USC00450872,"BREMERTON, WA US",3,73.0,16.0,2.0,1.0,-7777.0,0.0,0.0,-7777.0,16.3,1.5,188.0,73.0,16.0,2.0,1.0,-7777.0,-7777.0,0.0,0.0,99.0,74.0,7.0,47.0,145.0,286.0,347.0,439.0,594.0,4.74,5.08,6.82,19.1,12.0,3.9,0.8,5.95,0.0,0.0,0.0,0.1,0.1,-7777.0,-7777.0,0.0,0.3,-7777.0,0.0,0.0,0.0,45.9,2.3,309.0,22.6,48.0,3.0,0.0,0.0,0.0,-7777.0,54.0,2.7,0.0,0.0,-7777.0,4.1,204.0,310.0,310.0,310.0,37.7,0.0,10.0,93.0,421.0,862.0,998.0,2.0,Mar
USC00450872,"BREMERTON, WA US",4,158.0,59.0,17.0,9.0,3.0,0.0,0.0,-7777.0,18.0,2.0,298.0,158.0,59.0,17.0,9.0,3.0,-7777.0,0.0,0.0,166.0,136.0,-7777.0,11.0,62.0,170.0,222.0,306.0,453.0,2.32,3.08,4.44,15.9,8.5,1.9,0.4,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,1.8,300.0,27.9,112.0,26.0,2.0,0.0,0.0,0.0,58.9,2.3,0.0,0.0,0.0,0.8,129.0,293.0,300.0,300.0,40.9,0.0,0.0,11.0,68.0,446.0,940.0,1.8,Apr
USC00450872,"BREMERTON, WA US",5,331.0,185.0,79.0,52.0,25.0,-7777.0,-7777.0,5.0,19.1,1.9,485.0,331.0,185.0,79.0,52.0,25.0,5.0,-7777.0,-7777.0,283.0,243.0,0.0,1.0,10.0,59.0,94.0,160.0,295.0,1.57,2.32,3.22,12.7,6.8,1.2,0.2,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,2.1,310.0,30.9,223.0,78.0,16.0,0.1,0.0,0.0,65.2,2.6,0.0,0.0,0.0,0.1,31.0,249.0,310.0,310.0,46.1,0.0,0.0,0.0,0.0,29.0,333.0,1.8,May
USC00450872,"BREMERTON, WA US",6,465.0,315.0,172.0,123.0,67.0,4.0,2.0,19.0,19.4,2.4,615.0,465.0,315.0,172.0,123.0,67.0,19.0,4.0,2.0,380.0,330.0,0.0,0.0,-7777.0,7.0,18.0,52.0,154.0,0.89,1.77,2.34,10.2,4.8,0.6,0.2,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,2.0,300.0,30.0,279.0,137.0,38.0,0.4,0.0,0.0,70.2,3.0,0.0,0.0,0.0,0.0,1.0,121.0,299.0,300.0,50.8,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Jun
USC00450872,"BREMERTON, WA US",7,620.0,465.0,310.0,249.0,163.0,15.0,8.0,58.0,21.7,2.6,775.0,620.0,465.0,310.0,249.0,163.0,58.0,15.0,8.0,521.0,461.0,0.0,0.0,0.0,-7777.0,1.0,8.0,58.0,0.3,0.73,1.36,6.3,2.5,0.4,0.1,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,2.1,310.0,31.0,309.0,241.0,91.0,1.5,0.0,0.0,75.9,3.1,0.0,0.0,0.0,0.0,0.0,32.0,294.0,310.0,54.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,Jul
USC00450872,"BREMERTON, WA US",8,639.0,484.0,329.0,267.0,178.0,13.0,6.0,64.0,22.0,1.8,794.0,639.0,484.0,329.0,267.0,178.0,64.0,13.0,6.0,541.0,481.0,0.0,0.0,0.0,-7777.0,-7777.0,4.0,46.0,0.23,0.63,1.43,5.7,2.3,0.5,0.2,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.6,1.5,310.0,31.0,309.0,252.0,97.0,0.8,0.1,0.0,76.6,2.1,0.0,0.0,0.0,0.0,0.0,23.0,296.0,310.0,54.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4,Aug
USC00450872,"BREMERTON, WA US",9,475.0,326.0,185.0,136.0,76.0,2.0,1.0,18.0,20.9,2.4,625.0,475.0,326.0,185.0,136.0,76.0,18.0,2.0,1.0,397.0,348.0,0.0,-7777.0,-7777.0,9.0,21.0,51.0,143.0,0.58,1.61,2.24,8.0,3.9,0.6,0.2,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,1.7,300.0,30.0,283.0,161.0,38.0,0.2,0.0,0.0,71.3,2.6,0.0,0.0,0.0,-7777.0,4.0,133.0,298.0,300.0,50.4,0.0,0.0,0.0,0.0,15.0,50.0,1.4,Sep
USC00450872,"BREMERTON, WA US",10,228.0,101.0,29.0,15.0,5.0,-7777.0,-7777.0,-7777.0,16.1,1.8,380.0,228.0,101.0,29.0,15.0,5.0,-7777.0,-7777.0,-7777.0,201.0,165.0,-7777.0,4.0,31.0,114.0,162.0,245.0,396.0,2.84,4.62,6.07,14.6,8.8,3.2,1.2,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,1.5,310.0,29.9,147.0,24.0,2.0,0.0,0.0,0.0,60.3,2.0,0.0,0.0,0.0,0.1,62.0,270.0,310.0,310.0,44.2,0.0,0.0,0.0,23.0,156.0,616.0,1.5,Oct
USC00450872,"BREMERTON, WA US",11,56.0,12.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,12.1,1.7,156.0,56.0,12.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,57.0,37.0,20.0,70.0,175.0,315.0,374.0,464.0,613.0,5.14,8.42,13.3,19.8,13.8,7.1,2.8,9.39,0.0,0.0,0.0,0.4,0.3,0.1,0.1,0.0,0.9,0.6,0.5,0.3,0.1,44.6,2.8,290.0,16.3,9.0,0.0,0.0,0.0,0.0,0.3,50.6,2.9,0.0,0.0,2.0,3.9,175.0,292.0,300.0,300.0,38.5,9.0,47.0,162.0,439.0,827.0,1000.0,2.9,Nov
USC00450872,"BREMERTON, WA US",12,12.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,10.6,1.5,60.0,12.0,1.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,14.0,6.0,68.0,174.0,319.0,473.0,535.0,628.0,783.0,6.38,9.69,12.74,18.5,12.8,6.1,2.7,10.07,0.0,0.0,0.0,0.6,0.4,0.1,0.1,-7777.0,1.1,0.6,0.3,0.2,0.0,39.7,2.5,267.0,5.4,-7777.0,0.0,0.0,0.0,0.0,0.7,45.0,2.3,0.0,1.0,8.0,10.3,248.0,309.0,310.0,310.0,34.5,97.0,276.0,519.0,858.0,986.0,1000.0,2.9,Dec
USC00454169,"KENT, WA US",1,36.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,11.6,1.7,113.0,36.0,5.0,-7777.0,-7777.0,0.0,0.0,0.0,0.0,37.0,23.0,48.0,126.0,250.0,400.0,462.0,555.0,710.0,4.18,5.51,7.07,18.7,12.0,3.3,1.0,5.62,,,,,,,,,,,,,,42.1,2.5,280.0,11.8,6.0,0.0,0.0,0.0,0.0,0.2,47.9,2.6,0.0,-7777.0,4.0,8.4,209.0,307.0,310.0,310.0,36.3,111.0,243.0,554.0,893.0,995.0,1000.0,2.6,Jan
USC00454169,"KENT, WA US",2,42.0,6.0,-7777.0,-7777.0,-7777.0,0.0,0.0,0.0,15.3,2.2,126.0,42.0,6.0,-7777.0,-7777.0,-7777.0,0.0,0.0,0.0,61.0,43.0,24.0,79.0,184.0,318.0,374.0,458.0,598.0,2.66,3.44,4.76,14.9,9.6,2.2,0.4,3.85,,,,,,,,,,,,,,43.7,2.6,275.0,16.7,20.0,-7777.0,0.0,0.0,0.0,0.1,51.3,2.7,0.0,1.0,4.0,7.4,190.0,279.0,280.0,280.0,36.0,55.0,178.0,424.0,758.0,982.0,1000.0,2.9,Feb
USC00454169,"KENT, WA US",3,102.0,27.0,4.0,1.0,-7777.0,0.0,0.0,-7777.0,16.7,2.0,231.0,102.0,27.0,4.0,1.0,-7777.0,-7777.0,0.0,0.0,124.0,96.0,4.0,29.0,109.0,241.0,301.0,392.0,547.0,3.34,3.96,4.68,17.3,11.3,2.3,0.4,4.07,,,,,,,,,,,,,,47.3,2.3,309.0,25.8,71.0,6.0,-7777.0,0.0,0.0,0.0,55.7,2.8,0.0,0.0,-7777.0,4.2,170.0,306.0,310.0,310.0,39.0,9.0,28.0,102.0,437.0,860.0,995.0,2.1,Mar
USC00454169,"KENT, WA US",4,202.0,85.0,25.0,14.0,5.0,0.0,0.0,-7777.0,18.8,2.4,348.0,202.0,85.0,25.0,14.0,5.0,-7777.0,0.0,0.0,200.0,168.0,-7777.0,4.0,37.0,127.0,176.0,257.0,402.0,1.61,2.93,3.48,13.9,8.3,1.7,0.3,2.84,,,,,,,,,,,,,,51.6,1.8,300.0,29.2,149.0,37.0,5.0,0.0,0.0,0.0,61.0,2.3,0.0,0.0,0.0,0.9,101.0,282.0,300.0,300.0,42.2,0.0,0.0,0.0,66.0,399.0,888.0,2.0,Apr
USC00454169,"KENT, WA US",5,380.0,228.0,104.0,69.0,34.0,1.0,-7777.0,7.0,19.4,2.5,535.0,380.0,228.0,104.0,69.0,34.0,7.0,1.0,-7777.0,322.0,278.0,0.0,-7777.0,4.0,35.0,61.0,119.0,247.0,1.37,2.37,2.85,11.5,6.3,0.8,0.1,2.23,,,,,,,,,,,,,,57.2,2.0,310.0,31.0,256.0,94.0,17.0,-7777.0,0.0,0.0,66.9,2.6,0.0,0.0,0.0,0.1,23.0,204.0,309.0,310.0,47.6,0.0,0.0,0.0,0.0,38.0,223.0,2.0,May
USC00454169,"KENT, WA US",6,513.0,363.0,215.0,160.0,90.0,5.0,2.0,25.0,19.2,2.3,663.0,513.0,363.0,215.0,160.0,90.0,25.0,5.0,2.0,427.0,372.0,0.0,0.0,-7777.0,2.0,7.0,27.0,112.0,1.2,1.55,2.41,8.7,4.5,0.9,0.2,1.78,,,,,,,,,,,,,,62.1,1.7,300.0,30.0,293.0,158.0,44.0,0.3,0.0,0.0,71.7,2.5,0.0,0.0,0.0,0.0,3.0,77.0,291.0,300.0,52.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3,Jun
USC00454169,"KENT, WA US",7,676.0,521.0,366.0,304.0,213.0,24.0,14.0,87.0,21.7,2.9,831.0,676.0,521.0,366.0,304.0,213.0,87.0,24.0,14.0,577.0,517.0,0.0,0.0,0.0,-7777.0,-7777.0,2.0,31.0,0.31,0.56,1.23,4.6,2.3,0.3,0.0,0.83,,,,,,,,,,,,,,66.8,2.1,310.0,31.0,310.0,270.0,111.0,1.8,0.1,0.0,77.7,2.9,0.0,0.0,0.0,0.0,0.0,32.0,260.0,308.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,Jul
